allfunds_id,ann_return,ann_vol,sharpe,sortino,max_drawdown,ret_skew,ret_kurt,beta_mkt,beta_smb,beta_hml,beta_wml
81055,-1.1060582062059905,-0.4005989007935577,-0.04714715902257213,-0.01522726414663783,-0.28941285401918193,-0.2105546115903982,0.07333149163648352,-0.4651601078764605,0.3755751898696661,0.1574074381579333,-0.4787491053877179
81473,1.1814636420666438,0.9518930106263177,0.073611279115694,0.04113331088393329,-0.46543090078979255,0.39716279781378006,-0.31646088591764354,0.010782072709740393,-1.695673357143218,-2.621691913018476,1.6877980834953124
81725,-0.4985131260578891,-0.8945217232245039,0.04410122797459414,0.02405358492523082,1.0187831425435352,-1.0746279636208163,1.4400185704104687,-0.9930578268056505,-0.12978716548169317,0.034297275803569505,-0.23109908705458374
81726,-0.5413725192966038,-0.8945320277600327,0.03471161047987848,0.02016213686338607,1.0168138997646188,-1.0729668996914201,1.4425997934944426,-0.9939770132412638,-0.13398002079372148,0.03511532998505045,-0.22778808664671615
81727,-0.6860497943214163,-0.8649684600834572,0.002300177325289311,0.0064226998745922385,0.9580688971854742,-1.094936878205687,1.0753389895773786,-0.9862669221103261,-0.13362158364003096,0.03758931750351127,-0.20369559083464187
82003,0.1981310440718416,-0.11098218306011849,0.06836281168723526,0.037116558660581195,-0.14087445647910687,0.21188927622685086,-0.15916191985707595,0.3574520570303101,0.02521134391256879,-0.5523541566959425,0.17534854853120393
82007,-0.26015102415316194,-0.7177860693800109,0.06796306898312623,0.0362269259952173,0.7608693212265542,0.19968632894464103,0.07933087183159691,-0.4909093316270577,-0.20484103139836385,-0.2901891243318139,0.09629980696246188
82008,-0.039687513204211246,-0.43456081081874043,0.06915028238900318,0.03587176866228221,0.385105584700898,-0.2096492700744027,-0.09157856545288431,-0.11019697626174539,-0.2908546603925731,-0.4267892143832093,0.24738565505108753
82042,0.05915606700694036,-0.4326694877565334,0.07928703867734187,0.04024436748801847,0.3901891617451264,-0.20767344495535725,-0.0944511676063898,-0.10829610790564724,-0.28402634785803194,-0.431226868939875,0.2727474884514888
82056,-0.557654611374388,-1.0318269646957305,0.04608451821874648,0.020091832927035074,1.2159327863454377,-3.0101945182360557,5.1430119778689685,-1.0515442861104671,-0.08996745743678917,0.20632255307950734,-0.3042414459453594
82057,-0.5458503174746967,-1.0143018828673074,0.04333038142912356,0.01964877042300372,1.216764163098242,-2.845238807697055,4.608060201384466,-1.0130814170330233,-0.049920375513153745,0.21678200372989176,-0.37337714355215307
83321,-0.17023382227862807,-0.24473384181805177,0.045210228114835625,0.031171530261603287,0.6702925906889213,0.6293020930029388,-0.44197391094042027,-0.49944995947919285,-0.6194916042583875,0.09206660110253546,-0.25254270704257564
83322,-0.11018763140160813,-0.2461477089807588,0.05057526229485245,0.034115603761130465,0.6860233350534405,0.6315752465561006,-0.44093787282526203,-0.4983177706187511,-0.5862069030063072,0.12018772598747111,-0.24864213330390955
83323,-0.20780174727099468,-0.24788674975557204,0.04203651747760039,0.02936686756052955,0.6649139113240878,0.61222936654327,-0.4482695831436081,-0.5005583548323889,-0.5845493461388986,0.10283052445694411,-0.2501703954019992
83324,0.006424431435622892,-0.24576221077240956,0.06074038738001136,0.03974566206368962,0.7503746928712393,0.6513571903262543,-0.4291112849872737,-0.49725602643344985,-0.588189836567647,0.13708991744021795,-0.2252102518471376
83515,0.69764171393042,0.4752692016602922,0.07039507679417176,0.04218453802213391,-0.29534360258501746,0.3443964402883251,-0.46958114584832955,0.4831449580226583,0.34264678997972375,-0.9912766999982294,0.22276295276718883
84122,0.3873289714685576,0.725171617930272,0.047689238558629526,0.02908181117886712,-1.0483657514735947,0.22500732114639507,-0.2450656705332606,0.8820974783498308,-0.5334574269734064,-0.7932766035840814,-0.5322789170630107
84172,-0.7910738095895541,-1.1985912469442996,-0.05244848980738024,-0.01591749988210705,1.6674026463707166,0.5450816059210442,0.37927777929030343,-1.2095031446623385,-0.3110203527688481,0.21011469814978978,-0.4403791257732381
